year,month,day,ppm
1987,04,03,351.160
1987,04,03,350.700
1987,04,03,350.810
1987,04,03,350.690
1987,04,03,350.720
1987,04,09,349.760
1987,04,09,349.650
1987,04,09,349.650
1987,04,09,349.630
1987,04,09,349.590
1987,04,09,349.620
1987,04,17,351.330
1987,04,17,344.430
1987,04,17,351.370
1987,04,17,351.190
1987,04,17,351.300
1987,04,17,351.320
1987,04,24,352.030
1987,04,24,352.080
1987,04,24,350.810
1987,04,24,350.990
1987,04,24,351.070
1987,04,24,351.110
1987,05,01,351.520
1987,05,01,351.380
1987,05,01,350.870
1987,05,01,350.860
1987,05,01,350.550
1987,05,01,351.060
1987,05,08,352.340
1987,05,08,352.360
1987,05,08,352.290
1987,05,08,352.200
1987,05,08,351.990
1987,05,08,351.990
1987,05,15,352.110
1987,05,15,351.870
1987,05,15,351.870
1987,05,15,351.730
1987,05,15,351.570
1987,05,15,351.700
1987,05,22,352.000
1987,05,22,351.930
1987,05,22,351.580
1987,05,22,351.560
1987,05,22,352.250
1987,05,22,352.090
1987,05,29,353.550
1987,05,29,351.490
1987,05,29,351.320
1987,05,29,351.250
1987,05,29,351.870
1987,05,29,351.900
1987,06,05,351.760
1987,06,05,351.460
1987,06,05,351.470
1987,06,05,351.470
1987,06,05,351.830
1987,06,05,352.290
1987,06,12,351.180
1987,06,12,351.240
1987,06,12,351.250
1987,06,12,351.280
1987,06,12,351.670
1987,06,12,351.580
1987,06,19,350.540
1987,06,19,350.550
1987,06,19,350.480
1987,06,19,350.410
1987,06,19,350.800
1987,06,19,350.760
1987,06,26,350.980
1987,06,26,350.870
1987,06,26,351.000
1987,06,26,350.980
1987,06,26,351.330
1987,06,26,351.580
1987,07,02,349.920
1987,07,02,349.730
1987,07,02,349.940
1987,07,02,349.820
1987,07,02,349.670
1987,07,02,349.500
1987,07,10,350.500
1987,07,10,350.390
1987,07,10,350.510
1987,07,10,351.840
1987,07,10,350.210
1987,07,10,350.230
1987,07,17,349.800
1987,07,17,349.720
1987,07,17,349.980
1987,07,17,349.510
1987,07,17,349.400
1987,07,17,349.470
1987,07,23,349.520
1987,07,23,349.920
1987,07,23,349.650
1987,07,23,349.610
1987,07,23,349.590
1987,07,23,349.610
1987,07,29,349.040
1987,07,29,348.860
1987,07,29,349.100
1987,07,29,349.110
1987,07,29,348.870
1987,07,29,348.840
1987,08,07,346.960
1987,08,07,346.950
1987,08,07,346.580
1987,08,07,346.980
1987,08,07,345.660
1987,08,07,345.700
1987,08,14,347.990
1987,08,14,348.350
1987,08,14,347.540
1987,08,14,347.370
1987,08,14,347.760
1987,08,14,347.850
1987,08,21,348.280
1987,08,21,348.130
1987,08,21,348.150
1987,08,21,348.090
1987,08,21,347.640
1987,08,21,347.420
1987,08,28,346.720
1987,08,28,346.470
1987,08,28,346.180
1987,08,28,345.760
1987,08,28,345.830
1987,08,28,345.480
1987,09,04,346.570
1987,09,04,348.180
1987,09,04,346.850
1987,09,04,346.800
1987,09,11,346.380
1987,09,11,346.420
1987,09,18,346.920
1987,09,18,346.930
1987,09,18,346.860
1987,09,18,346.830
1987,09,25,347.720
1987,09,25,347.730
1987,09,25,346.390
1987,09,25,346.150
1987,09,25,346.190
1987,10,02,353.160
1987,10,02,345.860
1987,10,02,345.860
1987,10,02,345.800
1987,10,02,345.760
1987,10,02,345.850
1987,10,08,346.900
1987,10,08,346.880
1987,10,08,347.590
1987,10,08,347.220
1987,10,08,346.700
1987,10,08,346.660
1987,10,16,346.960
1987,10,16,346.770
1987,10,16,346.710
1987,10,16,346.650
1987,10,16,346.920
1987,10,16,346.840
1987,10,23,347.180
1987,10,23,347.170
1987,10,23,347.090
1987,10,23,347.160
1987,10,23,347.300
1987,10,23,347.260
1987,10,30,347.170
1987,10,30,346.880
1987,10,30,347.130
1987,10,30,347.090
1987,10,30,346.800
1987,10,30,346.770
1987,11,06,347.940
1987,11,06,347.790
1987,11,06,347.890
1987,11,06,347.860
1987,11,06,347.650
1987,11,06,347.620
1987,11,13,347.400
1987,11,13,347.450
1987,11,13,347.500
1987,11,13,347.370
1987,11,13,347.400
1987,11,13,347.390
1987,11,20,348.450
1987,11,20,348.500
1987,11,20,348.540
1987,11,20,348.580
1987,11,20,348.560
1987,11,20,348.530
1987,11,25,349.390
1987,11,25,349.240
1987,11,25,348.870
1987,11,25,348.940
1987,11,25,348.960
1987,11,25,348.930
1987,12,01,349.460
1987,12,01,349.360
1987,12,01,349.320
1987,12,01,349.640
1987,12,01,349.610
1987,12,01,349.470
1987,12,11,349.370
1987,12,11,349.800
1987,12,11,348.640
1987,12,11,348.640
1987,12,11,348.970
1987,12,11,354.650
1987,12,18,349.470
1987,12,18,349.420
1987,12,18,349.600
1987,12,18,349.870
1987,12,18,349.400
1987,12,18,349.280
1987,12,24,350.060
1987,12,24,349.890
1987,12,24,349.680
1987,12,24,349.790
1987,12,24,349.630
1987,12,24,350.050
1987,12,31,349.530
1987,12,31,349.510
1987,12,31,349.650
1987,12,31,349.500
1987,12,31,349.460
1987,12,31,349.560
1988,01,08,350.190
1988,01,08,350.350
1988,01,08,350.220
1988,01,08,350.210
1988,01,08,350.150
1988,01,08,350.150
1988,01,15,349.940
1988,01,15,350.060
1988,01,15,349.910
1988,01,15,349.740
1988,01,15,349.870
1988,01,22,350.370
1988,01,22,350.410
1988,01,22,350.360
1988,01,22,350.260
1988,01,22,350.250
1988,01,22,350.230
1988,01,29,350.920
1988,01,29,350.760
1988,01,29,351.200
1988,01,29,351.030
1988,01,29,351.010
1988,01,29,351.030
1988,02,05,346.050
1988,02,05,351.820
1988,02,05,354.210
1988,02,05,354.650
1988,02,05,351.890
1988,02,05,348.580
1988,02,12,351.330
1988,02,12,351.220
1988,02,12,351.090
1988,02,12,351.260
1988,02,12,351.180
1988,02,12,351.190
1988,02,19,351.300
1988,02,19,351.420
1988,02,19,351.250
1988,02,19,351.450
1988,02,19,351.160
1988,02,19,351.220
1988,02,26,352.720
1988,02,26,330.190
1988,02,26,352.460
1988,02,26,352.360
1988,02,26,352.490
1988,02,26,352.480
1988,03,04,352.780
1988,03,04,352.480
1988,03,04,352.550
1988,03,04,352.590
1988,03,04,352.660
1988,03,11,352.240
1988,03,11,352.190
1988,03,11,351.960
1988,03,11,352.860
1988,03,11,351.960
1988,03,11,352.010
1988,03,18,352.520
1988,03,18,352.570
1988,03,18,352.270
1988,03,18,352.310
1988,03,18,352.120
1988,03,18,352.200
1988,03,25,352.440
1988,03,25,353.360
1988,03,25,352.510
1988,03,25,352.260
1988,03,25,352.240
1988,04,01,353.560
1988,04,01,353.540
1988,04,01,353.490
1988,04,01,353.460
1988,04,01,353.460
1988,04,08,353.160
1988,04,08,353.090
1988,04,08,353.140
1988,04,08,353.300
1988,04,08,353.170
1988,04,08,353.140
1988,04,15,353.850
1988,04,15,353.820
1988,04,15,353.770
1988,04,15,353.690
1988,04,15,352.970
1988,04,15,356.240
1988,04,22,354.380
1988,04,22,355.040
1988,04,22,355.010
1988,04,22,354.380
1988,04,22,354.260
1988,04,22,354.260
1988,04,29,354.880
1988,04,29,354.790
1988,04,29,365.380
1988,04,29,354.730
1988,04,29,354.590
1988,04,29,354.600
1988,05,06,353.880
1988,05,06,353.790
1988,05,06,353.890
1988,05,06,353.850
1988,05,06,353.750
1988,05,06,353.740
1988,05,13,354.360
1988,05,13,354.450
1988,05,13,354.470
1988,05,13,354.560
1988,05,13,354.310
1988,05,13,354.250
1988,05,20,354.420
1988,05,20,354.350
1988,05,20,354.600
1988,05,20,354.040
1988,05,20,354.060
1988,05,27,354.640
1988,05,27,354.630
1988,05,27,354.620
1988,05,27,354.850
1988,05,27,354.640
1988,05,27,354.680
1988,06,03,353.840
1988,06,03,354.020
1988,06,03,354.110
1988,06,03,353.990
1988,06,03,353.710
1988,06,03,353.760
1988,06,10,354.570
1988,06,10,354.490
1988,06,10,355.070
1988,06,10,355.010
1988,06,10,354.520
1988,06,10,354.520
1988,06,17,353.700
1988,06,17,353.840
1988,06,17,353.880
1988,06,17,353.800
1988,06,17,353.700
1988,06,17,353.650
1988,06,24,353.470
1988,06,24,353.370
1988,06,24,353.260
1988,06,24,353.390
1988,06,24,353.190
1988,06,24,353.110
1988,07,01,353.770
1988,07,01,354.030
1988,07,01,353.770
1988,07,01,353.890
1988,07,01,353.340
1988,07,01,353.370
1988,07,08,352.730
1988,07,08,353.190
1988,07,08,352.760
1988,07,08,352.540
1988,07,08,352.500
1988,07,08,352.540
1988,07,15,352.240
1988,07,15,352.160
1988,07,15,353.090
1988,07,15,352.490
1988,07,15,352.130
1988,07,15,352.140
1988,07,22,352.060
1988,07,22,352.170
1988,07,22,352.100
1988,07,22,352.230
1988,07,22,351.920
1988,07,22,351.960
1988,07,29,351.890
1988,07,29,351.750
1988,07,29,352.030
1988,07,29,351.820
1988,07,29,351.620
1988,07,29,351.570
1988,08,05,351.300
1988,08,05,351.360
1988,08,05,351.400
1988,08,05,351.470
1988,08,05,351.110
1988,08,05,351.110
1988,08,12,350.720
1988,08,12,350.750
1988,08,12,351.180
1988,08,12,350.990
1988,08,12,350.580
1988,08,12,350.670
1988,08,19,350.460
1988,08,19,350.280
1988,08,19,350.940
1988,08,19,350.550
1988,08,19,350.050
1988,08,19,350.080
1988,08,26,348.910
1988,08,26,348.840
1988,08,26,348.630
1988,08,26,348.690
1988,09,02,349.550
1988,09,02,349.510
1988,09,02,348.730
1988,09,02,348.910
1988,09,02,348.590
1988,09,02,348.480
1988,09,09,348.660
1988,09,09,348.840
1988,09,09,349.060
1988,09,09,349.630
1988,09,09,348.830
1988,09,09,348.680
1988,09,16,348.800
1988,09,16,348.760
1988,09,16,348.430
1988,09,16,348.730
1988,09,16,348.810
1988,09,16,348.880
1988,09,23,348.940
1988,09,23,348.980
1988,09,23,349.340
1988,09,23,349.190
1988,09,23,349.190
1988,09,23,349.120
1988,09,30,348.940
1988,09,30,349.010
1988,09,30,349.200
1988,09,30,350.140
1988,09,30,348.760
1988,09,30,348.820
1988,10,07,348.880
1988,10,07,348.880
1988,10,07,348.820
1988,10,07,349.140
1988,10,07,348.700
1988,10,07,348.870
1988,10,14,348.920
1988,10,14,348.770
1988,10,14,348.910
1988,10,14,348.960
1988,10,14,348.570
1988,10,14,348.610
1988,10,21,349.390
1988,10,21,349.490
1988,10,21,349.440
1988,10,21,349.500
1988,10,21,349.280
1988,10,21,349.310
1988,10,28,349.690
1988,10,28,349.900
1988,10,28,349.770
1988,10,28,349.730
1988,10,28,349.650
1988,10,28,349.690
1988,11,04,350.660
1988,11,04,350.580
1988,11,04,350.130
1988,11,04,349.500
1988,11,04,349.520
1988,11,09,349.720
1988,11,09,349.660
1988,11,09,349.680
1988,11,09,349.610
1988,11,09,349.770
1988,11,09,349.840
1988,11,18,350.260
1988,11,18,350.230
1988,11,18,350.540
1988,11,18,350.830
1988,11,18,350.150
1988,11,18,350.240
1988,11,25,350.620
1988,11,25,350.570
1988,11,25,375.820
1988,11,25,351.450
1988,11,25,350.600
1988,11,25,350.620
1988,12,02,350.520
1988,12,02,350.680
1988,12,02,350.950
1988,12,02,350.730
1988,12,02,350.640
1988,12,09,350.870
1988,12,09,350.820
1988,12,09,350.650
1988,12,09,350.660
1988,12,16,351.580
1988,12,16,351.560
1988,12,16,351.700
1988,12,16,351.790
1988,12,16,351.550
1988,12,16,351.510
1988,12,23,351.400
1988,12,23,351.440
1988,12,23,353.140
1988,12,23,351.570
1988,12,23,351.330
1988,12,23,351.360
1988,12,30,353.290
1988,12,30,353.220
1988,12,30,353.220
1988,12,30,353.150
1988,12,30,353.440
1988,12,30,353.560
1989,01,06,352.800
1989,01,06,352.950
1989,01,06,352.890
1989,01,06,352.860
1989,01,06,352.630
1989,01,06,352.570
1989,01,13,352.550
1989,01,13,352.570
1989,01,13,352.680
1989,01,13,352.650
1989,01,13,352.630
1989,01,13,352.640
1989,01,20,352.730
1989,01,20,352.870
1989,01,20,352.900
1989,01,20,352.670
1989,01,20,352.680
1989,01,20,352.810
1989,01,27,352.990
1989,01,27,353.180
1989,01,27,352.910
1989,01,27,352.810
1989,01,27,352.510
1989,01,27,352.910
1989,02,03,353.050
1989,02,03,353.150
1989,02,03,353.790
1989,02,03,353.850
1989,02,03,353.530
1989,02,03,353.540
1989,02,10,353.370
1989,02,10,352.350
1989,02,10,352.360
1989,02,10,352.470
1989,02,10,352.430
1989,02,10,352.420
1989,02,17,353.350
1989,02,17,353.190
1989,02,17,353.090
1989,02,17,353.330
1989,02,17,353.210
1989,02,17,353.310
1989,02,24,353.860
1989,02,24,353.750
1989,02,24,353.870
1989,02,24,353.810
1989,02,24,353.780
1989,02,24,353.720
1989,03,03,353.930
1989,03,03,353.670
1989,03,03,353.660
1989,03,03,353.750
1989,03,03,353.780
1989,03,03,354.120
1989,03,10,353.580
1989,03,10,353.570
1989,03,10,353.490
1989,03,10,353.700
1989,03,10,353.560
1989,03,10,353.450
1989,03,17,353.330
1989,03,17,353.280
1989,03,17,353.320
1989,03,17,353.390
1989,03,17,353.370
1989,03,17,353.210
1989,03,24,357.600
1989,03,24,354.710
1989,03,24,354.650
1989,03,24,354.600
1989,03,24,354.380
1989,03,24,354.360
1989,03,31,355.260
1989,03,31,355.220
1989,03,31,355.150
1989,03,31,355.300
1989,03,31,355.120
1989,03,31,355.070
1989,04,07,354.440
1989,04,07,354.220
1989,04,07,354.080
1989,04,07,354.100
1989,04,07,354.140
1989,04,07,354.120
1989,04,14,355.480
1989,04,14,355.650
1989,04,14,355.720
1989,04,14,355.630
1989,04,14,355.430
1989,04,14,355.320
1989,04,21,366.080
1989,04,21,356.740
1989,04,21,357.050
1989,04,21,356.710
1989,04,21,356.780
1989,04,21,356.770
1989,04,28,357.240
1989,04,28,357.350
1989,04,28,356.970
1989,04,28,356.950
1989,04,28,356.710
1989,04,28,356.610
1989,05,05,355.300
1989,05,05,355.350
1989,05,05,355.400
1989,05,05,355.270
1989,05,05,355.290
1989,05,05,355.240
1989,05,12,356.380
1989,05,12,356.140
1989,05,12,356.270
1989,05,12,356.310
1989,05,12,356.190
1989,05,12,356.110
1989,05,19,355.860
1989,05,19,355.840
1989,05,19,356.080
1989,05,19,355.910
1989,05,19,355.820
1989,05,19,355.760
1989,05,26,356.430
1989,05,26,356.620
1989,05,26,356.360
1989,05,26,356.410
1989,05,26,356.190
1989,05,26,356.170
1989,06,02,356.070
1989,06,02,356.130
1989,06,02,356.060
1989,06,02,356.420
1989,06,02,356.180
1989,06,02,356.060
1989,06,09,355.530
1989,06,09,355.380
1989,06,09,355.950
1989,06,09,356.430
1989,06,09,355.310
1989,06,09,355.280
1989,06,16,356.260
1989,06,16,356.280
1989,06,16,356.430
1989,06,16,356.310
1989,06,16,356.160
1989,06,16,356.170
1989,06,23,355.110
1989,06,23,355.140
1989,06,23,354.970
1989,06,23,355.080
1989,06,23,355.210
1989,06,23,355.150
1989,06,30,354.120
1989,06,30,354.210
1989,06,30,354.200
1989,06,30,354.270
1989,06,30,354.370
1989,06,30,354.500
1989,07,07,354.850
1989,07,07,355.360
1989,07,07,354.930
1989,07,07,354.940
1989,07,07,355.090
1989,07,07,355.230
1989,07,07,354.740
1989,07,07,354.900
1989,07,14,353.770
1989,07,14,353.830
1989,07,14,353.870
1989,07,14,353.760
1989,07,14,354.100
1989,07,14,353.980
1989,07,14,353.890
1989,07,14,353.770
1989,07,21,354.070
1989,07,21,353.990
1989,07,21,353.780
1989,07,21,353.750
1989,07,21,354.150
1989,07,21,353.950
1989,07,21,354.030
1989,07,21,354.090
1989,07,27,352.960
1989,07,27,352.990
1989,07,27,353.000
1989,07,27,353.060
1989,07,27,353.430
1989,07,27,353.710
1989,07,27,353.360
1989,07,27,353.180
1989,08,04,352.600
1989,08,04,352.630
1989,08,04,352.460
1989,08,04,352.400
1989,08,04,351.820
1989,08,04,351.980
1989,08,04,352.280
1989,08,04,352.030
1989,08,11,352.290
1989,08,11,352.390
1989,08,11,352.420
1989,08,11,352.210
1989,08,11,352.410
1989,08,11,352.420
1989,08,11,352.670
1989,08,11,352.620
1989,08,18,351.240
1989,08,18,350.990
1989,08,18,351.210
1989,08,18,351.310
1989,08,18,351.010
1989,08,18,351.010
1989,08,18,350.640
1989,08,18,350.750
1989,08,25,350.020
1989,08,25,349.920
1989,08,25,349.740
1989,08,25,349.850
1989,08,25,349.850
1989,08,25,349.740
1989,08,25,349.890
1989,08,25,349.890
1989,09,01,349.770
1989,09,01,349.840
1989,09,01,350.040
1989,09,01,350.060
1989,09,01,350.310
1989,09,01,350.120
1989,09,01,350.040
1989,09,01,350.060
1989,09,08,349.610
1989,09,08,349.700
1989,09,08,349.580
1989,09,08,349.500
1989,09,08,349.310
1989,09,08,349.470
1989,09,08,349.470
1989,09,08,349.560
1989,09,15,349.920
1989,09,15,349.770
1989,09,15,349.670
1989,09,15,349.910
1989,09,15,349.400
1989,09,15,349.500
1989,09,15,349.480
1989,09,15,349.150
1989,09,22,349.350
1989,09,22,349.380
1989,09,22,349.370
1989,09,22,349.290
1989,09,22,349.460
1989,09,22,349.430
1989,09,22,349.550
1989,09,22,349.340
1989,09,29,350.100
1989,09,29,350.100
1989,09,29,350.000
1989,09,29,349.950
1989,09,29,349.850
1989,09,29,349.890
1989,09,29,349.720
1989,09,29,349.910
1989,10,13,349.420
1989,10,13,349.440
1989,10,13,349.080
1989,10,13,349.130
1989,10,13,349.060
1989,10,13,349.040
1989,10,13,349.290
1989,10,13,349.080
1989,10,13,349.010
1989,10,20,350.480
1989,10,20,350.600
1989,10,20,350.200
1989,10,20,350.340
1989,10,20,350.340
1989,10,20,350.440
1989,10,20,350.190
1989,10,20,350.150
1989,10,27,350.770
1989,10,27,350.710
1989,10,27,350.600
1989,10,27,350.420
1989,10,27,350.250
1989,10,27,350.240
1989,10,27,350.280
1989,10,27,350.200
1989,11,03,351.220
1989,11,03,350.980
1989,11,03,350.740
1989,11,03,350.960
1989,11,03,350.540
1989,11,03,350.550
1989,11,03,350.640
1989,11,03,350.540
1989,11,09,350.950
1989,11,09,350.920
1989,11,09,351.030
1989,11,09,351.630
1989,11,09,350.990
1989,11,09,350.960
1989,11,09,350.920
1989,11,09,351.090
1989,11,17,352.580
1989,11,17,352.110
1989,11,17,351.940
1989,11,17,351.860
1989,11,17,351.380
1989,11,17,351.690
1989,11,17,351.750
1989,11,17,351.700
1989,12,01,352.760
1989,12,01,352.840
1989,12,01,352.910
1989,12,01,352.910
1989,12,01,353.000
1989,12,01,353.060
1989,12,01,352.860
1989,12,01,352.800
1989,12,08,352.150
1989,12,08,352.370
1989,12,08,352.160
1989,12,08,352.260
1989,12,08,352.470
1989,12,08,352.510
1989,12,08,352.540
1989,12,08,352.420
1989,12,15,352.640
1989,12,15,352.650
1989,12,15,352.620
1989,12,15,352.760
1989,12,15,352.680
1989,12,15,352.770
1989,12,15,352.810
1989,12,15,352.730
1989,12,22,352.520
1989,12,22,352.690
1989,12,22,352.680
1989,12,22,352.710
1989,12,22,352.610
1989,12,22,352.710
1989,12,22,352.560
1989,12,22,352.740
1989,12,29,352.810
1989,12,29,352.890
1989,12,29,352.720
1989,12,29,352.760
1989,12,29,353.210
1989,12,29,352.990
1989,12,29,352.870
1989,12,29,352.830
1990,01,05,354.500
1990,01,05,354.630
1990,01,05,354.690
1990,01,05,354.800
1990,01,05,354.620
1990,01,05,354.840
1990,01,12,353.570
1990,01,12,353.380
1990,01,12,353.370
1990,01,12,353.320
1990,01,12,353.570
1990,01,12,353.440
1990,01,12,353.520
1990,01,12,353.560
1990,01,19,353.960
1990,01,19,354.010
1990,01,26,354.060
1990,01,26,353.820
1990,01,26,353.630
1990,01,26,353.720
1990,01,26,353.760
1990,01,26,353.790
1990,01,26,353.880
1990,01,26,353.850
1990,02,02,354.330
1990,02,02,354.550
1990,02,02,354.340
1990,02,02,354.450
1990,02,02,354.360
1990,02,02,354.320
1990,02,02,354.580
1990,02,02,354.440
1990,02,09,356.040
1990,02,09,356.170
1990,02,09,355.800
1990,02,09,355.930
1990,02,09,355.990
1990,02,09,356.030
1990,02,09,355.800
1990,02,09,355.920
1990,02,16,355.520
1990,02,16,355.380
1990,02,16,355.230
1990,02,16,355.310
1990,02,16,355.290
1990,02,16,355.330
1990,02,16,355.560
1990,02,16,355.480
1990,02,23,374.070
1990,02,23,355.080
1990,02,23,354.780
1990,02,23,354.890
1990,02,23,355.550
1990,02,23,354.990
1990,02,23,354.770
1990,02,23,354.950
1990,03,09,355.070
1990,03,09,354.950
1990,03,09,355.080
1990,03,09,355.160
1990,03,09,355.510
1990,03,09,355.920
1990,03,16,356.630
1990,03,16,356.400
1990,03,16,356.220
1990,03,16,356.570
1990,03,16,356.630
1990,03,23,355.330
1990,03,23,355.170
1990,03,23,355.270
1990,03,23,355.400
1990,03,23,355.370
1990,03,30,356.580
1990,03,30,356.580
1990,03,30,358.250
1990,03,30,356.480
1990,03,30,356.680
1990,03,30,356.550
1990,04,06,357.500
1990,04,06,357.230
1990,04,06,357.420
1990,04,06,357.350
1990,04,06,357.370
1990,04,06,357.280
1990,04,13,356.470
1990,04,13,355.990
1990,04,13,355.860
1990,04,13,356.030
1990,04,13,356.150
1990,04,13,356.210
1990,04,20,356.460
1990,04,20,356.640
1990,04,20,356.430
1990,04,20,356.390
1990,04,20,356.790
1990,04,20,356.510
1990,04,27,356.810
1990,04,27,356.950
1990,04,27,356.930
1990,04,27,356.970
1990,04,27,357.010
1990,04,27,356.860
1990,05,04,357.400
1990,05,04,357.410
1990,05,04,360.090
1990,05,04,357.260
1990,05,04,357.440
1990,05,04,357.360
1990,05,11,357.030
1990,05,11,356.920
1990,05,11,356.740
1990,05,11,356.760
1990,05,11,356.830
1990,05,11,356.810
1990,05,18,356.790
1990,05,18,356.810
1990,05,18,362.810
1990,05,18,357.780
1990,05,18,356.840
1990,05,18,356.860
1990,05,25,358.260
1990,05,25,358.650
1990,05,25,358.420
1990,05,25,358.790
1990,05,25,357.140
1990,05,25,356.640
1990,06,01,357.270
1990,06,01,357.240
1990,06,01,357.270
1990,06,01,357.460
1990,06,01,357.530
1990,06,01,357.560
1990,06,08,356.950
1990,06,08,357.040
1990,06,08,356.970
1990,06,08,356.890
1990,06,08,357.020
1990,06,08,356.960
1990,06,15,356.070
1990,06,15,356.050
1990,06,15,356.410
1990,06,15,356.220
1990,06,15,356.360
1990,06,15,356.160
1990,06,22,355.800
1990,06,22,355.910
1990,06,22,355.890
1990,06,22,355.780
1990,06,22,355.870
1990,06,22,355.870
1990,06,29,355.690
1990,06,29,355.630
1990,06,29,355.720
1990,06,29,355.750
1990,06,29,355.670
1990,06,29,355.640
1990,07,06,355.860
1990,07,06,355.880
1990,07,06,356.130
1990,07,06,356.050
1990,07,06,356.100
1990,07,06,356.040
1990,07,13,353.190
1990,07,13,353.350
1990,07,13,353.080
1990,07,13,352.910
1990,07,13,353.040
1990,07,13,353.370
1990,07,27,354.250
1990,07,27,354.210
1990,07,27,354.160
1990,07,27,354.230
1990,07,27,354.390
1990,07,27,354.300
1990,08,03,353.820
1990,08,03,353.890
1990,08,03,353.660
1990,08,03,353.830
1990,08,03,353.880
1990,08,03,353.930
1990,08,10,351.370
1990,08,10,351.450
1990,08,10,351.450
1990,08,10,351.380
1990,08,10,351.510
1990,08,10,351.420
1990,08,17,353.510
1990,08,17,353.600
1990,08,17,353.100
1990,08,17,353.210
1990,08,17,353.440
1990,08,17,353.310
1990,08,24,352.410
1990,08,24,352.280
1990,08,24,352.370
1990,08,24,352.380
1990,08,24,352.480
1990,08,24,352.350
1990,08,31,350.870
1990,08,31,350.870
1990,08,31,351.030
1990,08,31,350.900
1990,08,31,350.680
1990,08,31,350.630
1990,09,07,350.420
1990,09,07,350.420
1990,09,07,349.900
1990,09,07,349.810
1990,09,07,350.000
1990,09,07,350.350
1990,09,14,351.430
1990,09,14,351.120
1990,09,14,351.420
1990,09,14,351.310
1990,09,14,351.290
1990,09,14,351.160
1990,09,21,352.200
1990,09,21,352.700
1990,09,21,352.070
1990,09,21,352.040
1990,09,21,352.130
1990,09,21,352.190
1990,09,28,351.040
1990,09,28,351.150
1990,09,28,350.970
1990,09,28,350.830
1990,09,28,351.010
1990,09,28,351.130
1990,10,05,351.250
1990,10,05,351.200
1990,10,05,351.360
1990,10,05,351.360
1990,10,05,351.280
1990,10,05,351.220
1990,10,12,351.260
1990,10,12,351.190
1990,10,12,351.080
1990,10,12,351.340
1990,10,12,351.200
1990,10,12,351.150
1990,10,19,351.680
1990,10,19,351.690
1990,10,19,351.540
1990,10,19,351.670
1990,10,19,351.600
1990,10,19,351.560
1990,10,26,351.570
1990,10,26,351.510
1990,10,26,351.600
1990,10,26,351.600
1990,10,26,351.760
1990,10,26,351.660
1990,11,02,352.140
1990,11,02,352.560
1990,11,02,351.970
1990,11,02,352.010
1990,11,02,352.070
1990,11,02,352.050
1990,11,09,352.520
1990,11,09,352.680
1990,11,09,351.910
1990,11,09,351.860
1990,11,09,352.390
1990,11,09,352.430
1990,11,16,353.050
1990,11,16,353.090
1990,11,16,354.570
1990,11,16,352.970
1990,11,16,353.160
1990,11,16,353.070
1990,11,30,353.700
1990,11,30,354.170
1990,11,30,353.620
1990,11,30,353.620
1990,11,30,353.650
1990,12,07,353.200
1990,12,07,353.090
1990,12,07,354.010
1990,12,07,353.400
1990,12,07,353.240
1990,12,07,353.230
1990,12,14,355.410
1990,12,14,355.450
1990,12,14,361.130
1990,12,14,355.240
1990,12,14,355.340
1990,12,14,355.240
1990,12,28,355.890
1990,12,28,355.970
1990,12,28,355.870
1990,12,28,356.100
1990,12,28,356.500
1990,12,28,356.250
1991,01,04,354.250
1991,01,04,354.190
1991,01,04,354.310
1991,01,04,354.380
1991,01,04,354.420
1991,01,04,354.420
1991,01,11,355.370
1991,01,11,355.110
1991,01,11,355.100
1991,01,11,355.040
1991,01,11,355.150
1991,01,11,355.260
1991,01,11,355.070
1991,01,11,355.150
1991,01,11,355.090
1991,01,11,355.060
1991,01,18,354.870
1991,01,18,354.840
1991,01,18,354.880
1991,01,18,354.940
1991,01,18,354.920
1991,01,18,354.970
1991,01,25,354.460
1991,01,25,354.580
1991,01,25,354.460
1991,01,25,354.390
1991,01,25,354.450
1991,01,25,354.550
1991,02,01,355.190
1991,02,01,355.220
1991,02,01,355.420
1991,02,01,355.430
1991,02,01,355.670
1991,02,01,355.720
1991,02,08,355.670
1991,02,08,355.820
1991,02,08,355.700
1991,02,08,355.780
1991,02,08,356.160
1991,02,08,356.030
1991,02,15,356.470
1991,02,15,356.370
1991,02,15,356.800
1991,02,15,356.500
1991,02,15,356.680
1991,02,15,356.590
1991,02,22,356.720
1991,02,22,356.920
1991,02,22,356.760
1991,02,22,356.780
1991,02,22,356.380
1991,02,22,356.480
1991,03,01,355.280
1991,03,01,355.100
1991,03,01,355.290
1991,03,01,355.290
1991,03,01,355.470
1991,03,01,355.530
1991,03,08,357.770
1991,03,08,357.800
1991,03,08,357.850
1991,03,08,357.730
1991,03,08,357.830
1991,03,08,357.910
1991,03,15,358.180
1991,03,15,358.150
1991,03,15,358.100
1991,03,15,358.090
1991,03,15,358.140
1991,03,15,358.210
1991,03,22,357.500
1991,03,22,357.490
1991,03,22,357.460
1991,03,22,357.490
1991,03,22,357.620
1991,03,22,357.680
1991,03,29,358.310
1991,03,29,358.310
1991,03,29,358.320
1991,03,29,358.370
1991,03,29,358.420
1991,03,29,358.450
1991,04,05,358.330
1991,04,05,358.330
1991,04,05,358.230
1991,04,05,358.390
1991,04,05,358.450
1991,04,05,358.490
1991,04,12,357.230
1991,04,12,357.240
1991,04,12,357.120
1991,04,12,357.180
1991,04,12,357.440
1991,04,12,357.310
1991,04,19,360.100
1991,04,19,359.780
1991,04,19,359.750
1991,04,19,359.780
